Order Date,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales
21/04/2018,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264
21/11/2016,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802
21/11/2016,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,East,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88
15/12/2016,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,East,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28
05/12/2015,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,Central,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816
05/12/2015,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,Central,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744
19/11/2015,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,South,Technology,Phones,AT&T TR1909W,503.96
19/11/2015,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,South,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95
19/11/2015,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,South,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0
28/11/2017,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Binders,Avery Poly Binder Pockets,7.16
26/08/2015,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8
16/07/2017,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Central,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224
16/07/2017,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Central,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016
12/10/2016,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136
12/10/2016,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76
12/10/2016,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,Office Supplies,Paper,Xerox 205,51.84
12/10/2016,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352
12/10/2016,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,Office Supplies,Art,4009 Highlighters by Sanford,19.9
31/10/2016,MZ-17515,Mary Zewe,Corporate,United States,Redlands,California,West,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28
21/03/2015,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,East,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408
21/03/2015,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048
06/11/2018,VM-21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,East,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26
06/07/2018,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946
06/07/2018,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056
24/06/2018,MB-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,East,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744
03/08/2015,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,West,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75
03/08/2015,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,West,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6
17/12/2018,LC-17140,Logan Currie,Consumer,United States,Dallas,Texas,Central,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284
03/06/2018,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,South,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168
09/12/2018,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,West,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768
01/12/2018,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92
01/12/2018,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98
01/12/2018,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92
01/12/2018,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29
01/12/2018,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99
09/02/2016,MS-17980,Michael Stewart,Corporate,United States,Dallas,Texas,Central,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8
02/01/2016,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Office Supplies,Labels,Avery 505,23.68
02/01/2016,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45
02/01/2016,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Technology,Phones,Speck Products Candyshell Flip Case,62.982
02/01/2016,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188.0
02/01/2016,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584
28/10/2017,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06
28/10/2017,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,West,Technology,Phones,Adtran 1202752G1,302.376
24/12/2016,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584
24/12/2016,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704
24/12/2016,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776
24/12/2016,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704
24/12/2016,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988
24/12/2016,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168
09/08/2016,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2
09/08/2016,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,Central,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45
09/08/2016,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Storage,Rogers Deluxe File Chest,21.98
28/02/2016,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,South,Furniture,Chairs,Global Low Back Tilter Chair,161.568
28/02/2016,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696
13/09/2015,EA-14035,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648
07/04/2018,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86
07/04/2018,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,Furniture,Tables,Bretford Rectangular Conference Table Tops,201.86449864780047
07/04/2018,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328
07/04/2018,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072
07/04/2018,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976
12/11/2018,DB-13120,David Bremer,Corporate,United States,Santa Clara,California,West,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56
04/06/2017,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1957,25.92
04/06/2017,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68
04/06/2017,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,Staple-based wall hangings,11.688
04/06/2017,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Technology,Phones,PureGear Roll-On Screen Protector,31.984
04/06/2017,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Furniture,Tables,KI Conference Tables,177.225
04/06/2017,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044
04/06/2017,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408
01/06/2015,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86
01/06/2015,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72
01/06/2015,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88
01/06/2015,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25
01/06/2015,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,Paper,Xerox 205,25.92
10/12/2017,LH-17155,Logan Haushalter,Consumer,United States,San Francisco,California,West,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568
11/09/2017,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,West,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61
11/09/2017,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,West,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.37
10/12/2017,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,East,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58
10/12/2017,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,East,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92
28/11/2016,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,Central,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132
28/11/2016,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368
28/11/2016,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",53.92
28/11/2016,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,Central,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,647.904
01/12/2018,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,East,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37
01/12/2018,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,East,Office Supplies,Storage,Safco Industrial Shelving,221.55
01/12/2018,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Acco 3-Hole Punch,17.52
08/06/2018,Dl-13600,Dorris liebe,Corporate,United States,Pasadena,Texas,Central,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624
19/09/2015,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,Central,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,201.86449864780047
19/09/2015,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,Central,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,201.86449864780047
06/06/2017,RC-19825,Roy Collins,Consumer,United States,Chicago,Illinois,Central,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.224
10/11/2016,AH-10210,Alan Hwang,Consumer,United States,Brentwood,California,West,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79.9
16/06/2018,CB-12535,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,South,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.016
22/01/2017,PG-18895,Paul Gonzalez,Consumer,United States,Morristown,New Jersey,East,Office Supplies,Fasteners,Bagged Rubber Bands,7.56
09/12/2018,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,East,Office Supplies,Storage,Safco Commercial Shelving,37.208
09/12/2018,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,East,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576
28/12/2018,KH-16690,Kristen Hastings,Corporate,United States,San Francisco,California,West,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84
30/07/2016,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,West,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93
30/07/2016,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,Regeneration Desk Collection,5.28
30/07/2016,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,Presstex Flexible Ring Binders,10.92
16/09/2018,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,West,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82
16/09/2018,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,West,Office Supplies,Art,Newell 330,5.98
13/10/2018,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648
13/10/2018,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176
13/10/2018,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Eldon Simplefile Box Office,59.712
13/10/2018,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Avery 489,24.84
26/09/2016,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,Round Ring Binders,2.08
26/09/2016,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,Central,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4
02/11/2016,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,West,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84
26/09/2016,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,West,Office Supplies,Paper,Easy-staple paper,141.76
26/09/2016,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,West,Technology,Accessories,Microsoft Arc Touch Mouse,239.8
26/09/2016,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,West,Office Supplies,Paper,Xerox 216,31.104
18/12/2017,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,South,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058
18/12/2017,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,South,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528
18/12/2017,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,South,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48
